dates,stationid,sumax,sumay,sumaz,countwx,countwy,countwz,accx,accy,accz,velx,vely,velz,dispx,dispy,dispz,temperature,humidity,pressure,rain,lightavg,lightavgw/o0,lightmax,forces,moisture
07/28/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,22.29661,99,1007.49262711864,987.75,6.9831,12.6769,4000,0,68.322
07/29/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,25.82857,91.12143,1007.12214285714,6.75,6.0429,10.575,4000,0,66.9643
07/30/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,25.87786,87.73282,1006.39450381679,0,6.458,10.575,4000,0,65.374
07/31/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,25.20863,91.51079,1005.82007194244,623.25,6.0863,10.575,4000,0,65.7554
08/01/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,24.58993,94.13669,1006.4781294964,330.75,6.0863,10.575,4000,0,67.2446
08/02/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,24.89362,93.97163,1007.69680851063,18,1110.3404,1886.241,8210,0,67.078
08/03/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,25.51748,95.86713,1007.64433566433,2.25,959.5664,1633.5476,6844,0,66.0699
08/04/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,24.30882,99,1007.55977941176,119.25,506.4191,839.9146,5866,0,65.0956
08/05/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,21.85185,99,1007.75666666666,1075.5,272.3333,459.5625,4000,0,67.8444
08/06/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,21.62411,99,1007.5059574468,308.25,200.7589,349.4691,4000,0,67.4255
08/07/2018,t14,0,0,0,0,0,0,-0.74,0.44,0.01,0,0,0,-0.167837328,1.99810055475,-0.9853355295,21.08088,99,1009.18639705882,337.5,174.6029,312.4474,4000,0,67.7353
08/08/2018,t14,-0.37,0.22,0,1,1,1,-0.37,0.22,0,0.3085245,-0.183447,-0.0083385,-0.1416127455,1.98250755975,-0.986044302,23.79433,98.91489,1010.28219858156,2.25,546.3901,951.1235,4000,0,66.539
08/09/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.8209,97.78358,1012.72708955223,1617.75,646.8582,1155.72,7439,0,66.6493
08/10/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.26056,98.8662,1010.70859154929,0,627.1972,1086.122,7382,0,65.662
08/11/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.8169,99,1006.56753521126,144,375.3592,650.0122,2259,0,66.0704
08/12/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.49645,99,1003.90290780141,402.75,511.1348,923.9744,6580,0,66.305
08/13/2018,t14,-0.37,0.22,0,1,1,1,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.26241,99,1006.05829787234,2414.25,206.8298,550.2453,4000,0,67.1986
08/14/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.87234,96.03546,1007.35092198581,11.25,632.4681,1128.8354,4659,0,65.6312
08/15/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.48571,95.95,1009.24757142857,0,646.4214,1160.2436,4723,0,65
08/16/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,25.6338,96.53521,1011.64147887323,67.5,2688.8239,4772.6625,54612,0,65.0423
08/17/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.82394,97.64789,1009.27528169014,0,588.3592,1057.557,4000,0,64.4437
08/18/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.79286,99,1008.45357142857,92.25,596.7643,1057.557,4000,0,64.5357
08/19/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,25.68345,95.53237,1007.47071942446,0,601.0576,1057.557,4000,0,64.4604
08/20/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,25.06475,98.25899,1009.26388489208,220.5,601.0576,1057.557,4000,0,64.5108
08/21/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,12.14815,52.06667,1010.16896296296,1044,618.8667,1057.557,4000,0,67.5185
08/22/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,15,31,1000.11933333333,0,696.225,1057.557,4000,0,65.55
08/23/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,18.52,79.2,789.392692307692,211.5,45.86,143.3125,4000,0,66.16
08/24/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,18,31,789.392692307692,285.75,1822.8158,1979.0571,4000,0.000526,67.7368
08/25/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,18.47619,91.35714,789.392692307692,400.5,5.8571,35.1429,4000,0,66.8333
08/26/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,21,95,789.392692307692,693,0,0,4000,0,67.7143
08/27/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.2973,99,981.841351351351,0,158.8919,267.2273,4000,0,65.2432
08/28/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,27.81579,93.92105,797.723421052631,0,16.9737,64.5,4000,0,64.7368
08/29/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,24.85,99,1010.227,0,302.3,465.0769,4000,0,64
08/30/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,26.95522,98.14925,1007.7647761194,18,255.0448,589.2414,4000,0,64.0149
08/31/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,21.89189,99,789.392692307692,1426.5,812.9054,1307.7174,4000,0,67.4324
09/01/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,25.51376,95.46789,908.822110091742,15.75,766.4862,1057.557,4000,0,66.2752
09/02/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.5,99,1011.3094117647,87.75,251.2941,589.2414,4000,0,67.8529
09/03/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.13158,99,1011.40421052631,2.25,0,0,4000,0,66
09/04/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.4,99,1010.94285714285,11.25,0.1143,4,4000,0,66
09/05/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.61538,99,1011.18641025641,0,266.359,415.52,4000,0,65
09/06/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.48624,98.97248,686.771743119266,18,762.0917,1221.5882,4000,0,65
09/07/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,21.03529,99,942.509647058823,209.25,588.7765,1191.5714,4000,0,65.7294
09/08/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,21.96226,98.95283,842.287169811321,0,755.5283,1357.3898,4000,0,65.717
09/09/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,20.88889,97.16667,827.507592592592,551.25,20.8148,93.6667,4000,0,66.9074
09/10/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.65385,99,789.392692307692,13.5,0,0,4000,0,66.4615
09/11/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,20.94737,99,789.392692307692,0,0,0,4000,0,66.2105
09/12/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,20.59494,98.75949,789.392692307692,0,886.2532,1400.28,4000,0,65.3038
09/13/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,20.13889,99,789.392692307692,344.25,6.8333,35.1429,4000,0,66.8333
09/14/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.50485,94.62136,789.392692307692,2.25,807.3495,1205.1739,4000,0,65.932
09/15/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,22.41176,99,789.392692307692,0,22.9412,39,4000,0,65
09/16/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,25.85542,82.31325,789.392692307692,0,147.7711,454.2593,4000,0,64
09/17/2018,t14,0,0,0,0,0,0,-0.37,0.22,0,0,0,0,-0.1416127455,1.98250755975,-0.986044302,23.83333,99,789.392692307692,0,2619.8333,2619.8333,4000,0,64
,,,,,,,,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,1.49,0.135,0.015,0,0,0,0,0,0,,,,,,,,,
07/05/2018,t15,2.98,0.27,0.03,2,2,2,1.49,0.135,0.015,0,0,0,0,0,0,24.92929,76.74545,907.068787878788,13.51,561.2424,1207.8913,4000,0.009596,0.1
07/06/2018,t15,0,0,0,0,0,0,1.49,0.135,0.015,0,0,0,0,0,0,25.78667,71.51333,900.4232,0,2.7067,6.1515,4000,0.137333,2
07/07/2018,t15,0,0,0,0,0,0,1.49,0.135,0.015,0,0,0,0,0,0,27.61111,71.68056,899.714930555555,0,3,6.1714,4000,1.320347,2
07/08/2018,t15,30,30,30,3,3,3,10,10,10,21.2881905,24.67779075,24.97797675,5.4284885775,6.29283664125,6.36938407125,25.5,71,789.392692307692,26,1,1,4000,1,1
07/09/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,24.59091,71,825.89409090909,42,272.8182,1500.5,4000,3.181818,7.4091
07/10/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,25.37736,96.0566,1008.37858490566,1140.75,4.4717,11.561,4000,0.218208,50.8302
07/11/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,25.85612,95.7554,1007.23848920863,0,6.9281,13.1918,4000,0.197626,43.0791
07/12/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,26.08333,95.40152,1006.49924242424,0,5.2424,10.4848,4000,0.337652,33.7197
07/13/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,24.54545,97.93388,1008.13049586776,0,241.7438,531.8364,4000,0.853967,55.562
07/14/2018,t15,0,0,0,0,0,0,10,10,10,0,0,0,5.4284885775,6.29283664125,6.36938407125,25.93684,92.50526,1007.96494736842,0,307.4421,561.6731,4000,0.533789,100
07/19/2018,t15,0.25,-0.14,-0.44,1,1,1,0.25,-0.14,-0.44,-8.1300375,-8.455239,-8.705394,4.73743539,5.57414132625,5.62942558125,28.53333,96.21667,1009.08416666666,0,426.9167,1024.6,4000,0.073,8.1
07/20/2018,t15,0.49,-0.28,-0.89,1,1,1,0.49,-0.28,-0.89,0.200124,-0.116739,-0.3752325,4.75444593,5.56421851125,5.59753081875,25.94074,98.03704,1009.73903703703,357.75,216.6741,531.8364,4000,0.132222,8.1704
07/21/2018,t15,0,0,0,0,0,0,0.49,-0.28,-0.89,0,0,0,4.75444593,5.56421851125,5.59753081875,25.5,98.87143,1009.61999999999,0,208.9357,531.8364,4000,0.214643,10.5929
07/22/2018,t15,0,0,0,0,0,0,0.49,-0.28,-0.89,0,0,0,4.75444593,5.56421851125,5.59753081875,24.59854,99,1010.05620437956,31.5,213.5109,531.8364,4000,0.220073,10.8978
07/23/2018,t15,0,0,0,0,0,0,0.49,-0.28,-0.89,0,0,0,4.75444593,5.56421851125,5.59753081875,25.38806,98.76866,1010.09029850746,0,218.291,531.8364,4000,0.315373,9.791
07/24/2018,t15,0,0,0,0,0,0,0.49,-0.28,-0.89,0,0,0,4.75444593,5.56421851125,5.59753081875,24.69767,99,1011.05356589147,308.25,226.7519,531.8364,4000,0.313333,27.8527
07/25/2018,t15,0,0,0,0,0,0,0.49,-0.28,-0.89,0,0,0,4.75444593,5.56421851125,5.59753081875,25.91262,98.78641,1008.97699029126,4.5,283.9903,531.8364,4000,0.148058,33.8447
07/27/2018,t15,0.24,-0.15,-0.43,1,1,1,0.24,-0.15,-0.43,-0.2084625,0.1084005,0.383571,4.7367266175,5.57343255375,5.63013435375,22.21429,99,1009.97999999999,18,0,0,4000,0.188333,24.0238
07/28/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,21.72535,99,1010.19591549295,774,205.993,531.8364,4000,0.344859,20.4577
07/29/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.73239,98.85915,1009.90514084507,0,205.993,531.8364,4000,0.192394,18.5282
07/30/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.88732,97.58451,1009.11218309859,0,2473.0352,5164.2794,54612,0.257394,16.7042
07/31/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.12409,98.41606,1008.5403649635,483.75,3375.7372,5709.5802,54612,0.241606,19.1387
08/01/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.25954,98.62595,1009.2413740458,427.5,6086.084,9605.747,54612,0.235267,23.5802
08/02/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.65493,97.73944,1010.45133802816,45,1420.2183,2429.7711,24066,0.197183,22.4296
08/03/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.59859,98.6831,1010.45154929577,0,1946.7606,3290.9524,26980,0.229437,19.831
08/04/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.39007,99,1010.27524822695,105.75,1018.3475,1729.9639,12693,0.202908,18.6525
08/05/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,22.03546,99,1010.39276595744,668.25,586.7163,1021.321,4693,0.214752,19.9433
08/06/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,21.89437,99,1010.12042253521,207,623.7958,1093.5679,4000,0.204789,20.1268
08/07/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,21.35,99,1011.91142857142,375.75,434.0714,759.625,4000,0.197857,19.7714
08/08/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,23.98592,99,1013.1288028169,2.25,1001.5352,1734.3659,6376,0.19507,19.1268
08/09/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.66187,98.82014,1015.51776978417,1172.25,1345.5683,2337.925,18101,0.282446,22.4748
08/10/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.30714,99,1013.50121428571,0,877.8429,1536.225,4000,0.241429,19.9357
08/11/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,23.94326,99,1009.37737588652,123.75,683.3759,1189.5802,4000,0.233688,18.8298
08/12/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,23.58741,99,1006.72279720279,427.5,784.4196,1402.15,4000,0.235664,18.2448
08/13/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,21.97826,99,1008.87797101449,1836,2288.2174,4154.9211,54612,0.353913,23.4928
08/14/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.39437,98.21127,1010.2,0,1094.6197,1895.561,27934,0.238099,21.1761
08/15/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.37589,97.55319,1012.14219858156,0,3514.6596,7508.5909,54612,0.218652,19.8936
08/16/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.29496,98.35971,1014.48230215827,20.25,822.8489,1412.0494,13037,0.207986,19.2302
08/17/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.60993,98.74468,1012.07078014184,0,932.8794,1665.0127,16673,0.195887,18.2766
08/18/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.15493,99,1011.31985915492,22.5,788.6338,1382.5432,11035,0.185,17.993
08/19/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.11972,98.01408,1010.36070422535,0,1012.0282,1796.35,26072,0.166972,17.0845
08/20/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.0365,98.9708,1012.1400729927,15.75,960.8394,1709.5455,9146,0.154672,16.3066
08/21/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,23.19718,99,1013.03408450704,562.5,423.8169,1055.8246,4000,0.187042,19.162
08/22/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.87143,98.85714,1011.38407142857,0,1510.8071,2677.3797,54612,0.178,18.7714
08/23/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,23.56738,99,1011.19737588652,1264.5,1920.4113,3471.5128,54612,0.197589,20.8652
08/24/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.02113,98.96479,1010.97049295774,537.75,4967.4577,10222.8841,54612,0.210634,22.6408
08/25/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.43165,97.94964,1009.98388489208,83.25,1107.3453,2482.5968,54612,0.190719,21.3597
08/26/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.53676,97.69853,1010.44176470588,531,7907.4632,15146.6901,54612,0.197426,22.4191
08/27/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.64789,96.69014,1012.26457746478,0,1083.9507,2482.5968,54612,0.185141,21.3239
08/28/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.98582,96.8156,1013.3159574468,0,1091.6383,2482.5968,54612,0.172199,19.773
08/29/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,25.73759,96.63121,1014.09106382978,49.5,1091.6383,2482.5968,54612,0.164965,18.8156
08/30/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,24.38298,98.79433,1011.78304964538,0,1091.6383,2482.5968,54612,0.15227,17.7234
08/31/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.43,0,0,0,4.7367266175,5.57343255375,5.63013435375,22.61644,98.9726,1012.36164383561,1311.75,708.9178,1361.8684,4000,0.176301,19.5479
09/16/2018,t15,0.24,-0.15,-0.44,1,1,1,0.24,-0.15,-0.44,0,0,-0.00833850000000001,4.7367266175,5.57343255375,5.62942558125,26.83051,84.05085,1016.63728813559,0,588.9153,1120.8387,4000,0.071695,14.1695
10/29/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,15.9375,93.21875,1025.0284375,0,18.125,96.6667,4000,0,3.8438
10/30/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,17.8866,86.65979,1025.73020618556,0,314.3093,609.76,4000,0,4
10/31/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,17.29915,91.34188,1026.8447008547,0,298.7863,624.25,4000,0,4
11/01/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,16.375,96.81944,1025.17791666666,0,186.2222,582.9565,4000,0,4
11/02/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.36885,98.18852,1026.8125409836,119.25,174.3361,417.0392,4000,0,4
11/03/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,11.475,99,1025.899,247.5,177.2417,417.0392,4000,0.012667,7.75
11/04/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.61739,97.83478,1024.74426086956,0,184.9478,417.0392,4000,0.052609,9.713
11/05/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.3913,97.40217,1023.57989130434,0,231.1848,417.0392,4000,0.044022,9
11/06/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.13953,94.69767,1023.48825581395,0,247.314,417.0392,4000,0.026395,8.3372
11/07/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,12.83486,92.15596,1023.94706422018,0,195.1284,417.0392,4000,0.016972,8
11/08/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,12.83168,92.0099,1024.78920792079,0,210.5842,417.0392,4000,0.001683,7.7525
11/09/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,12.81967,94.18033,1023.25057377049,0,174.3361,417.0392,4000,0,7
11/10/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,12.96183,95.32824,1024.02053435114,0,162.3588,417.0392,4000,0,6.9466
11/11/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.18627,94.64706,1025.47401960784,0,208.5196,417.0392,4000,0,7
11/12/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,14.54955,91.81081,1024.08954954955,0,191.6126,417.0392,4000,0,6.009
11/13/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,13.37097,93.01613,1022.47604838709,0,171.5242,417.0392,4000,0,5.9919
11/14/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,12.58268,96.80315,1023.13141732283,454.5,167.4724,417.0392,4000,0.001575,6.0709
11/15/2018,t15,0,0,0,0,0,0,0.24,-0.15,-0.44,0,0,0,4.7367266175,5.57343255375,5.62942558125,10.08511,98.78723,1026.17787234042,101.25,226.266,417.0392,4000,0.013617,8.9574
11/16/2018,t15,0.47,-0.31,-0.87,1,1,1,0.47,-0.31,-0.87,0.1917855,-0.133416,-0.3585555,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1022.55542056074,0,198.7757,417.0392,4000,0.011589,8.1028
11/17/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1020.86964285714,0,189.9018,417.0392,4000,0.010357,7.9286
11/18/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1022.95626168224,0,198.7757,417.0392,4000,0.01,7.9159
11/19/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1026.06968,0,170.152,417.0392,4000,0.01,7.056
11/20/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1026.24041666666,0,177.2417,417.0392,4000,0.01,7
11/21/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1025.56728971962,0,198.7757,417.0392,4000,0.01,7
11/22/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1026.25346153846,0,204.5096,417.0392,4000,0.009808,6.9327
11/23/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1028.31614035087,0,186.5702,417.0392,4000,0.004123,7
11/24/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1025.77023809523,0,168.8016,417.0392,4000,0.001746,6.2143
11/25/2018,t15,0,0,0,0,0,0,0.47,-0.31,-0.87,0,0,0,4.753028385,5.56209219375,5.59894836375,7.6729,67.8972,1025.54402173913,0,231.1848,417.0392,4000,0.000109,6
,,,,,,,,0,0,0,,,,,,,,,,,,,,,
